X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-85.531532,30.771922,11,FL038,Chipley Housing Authority,FL038000010,LACEY MCDUFFIE HOMES,BUILDING 041 / ENTRANCE 1,41,SD,INAPCP,1582500000,1966/01/31 00:00:00+00,1966/01/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Washington,133,970104,3,3024,N,N,Washington,133,90546,Chipley,11975,Chipley city,C1,,9999,,99999,,99999,,0,0,1202,480,S,,780A Pecan St,,Chipley,FL,32428,2035,,32428,80,3,32428203580,S,,,,1,,,A,,90% Overall probable correctness,30.771922,-85.531532,9,H,4,U,**  Centroid Lat/Long   **,12133,1211975,12133970104,1.2134E+11,N, ,2021/04/04 22:18:23+00,-4,-4,88,FL0380000100411,8506380134,8506389119,h_chiple@bellsouth.net,8506380134,8506389119,h_chiple@bellsouth.net
-81.883253,26.577788,12,FL047,Housing Authority of the City of Fort Myers,FL047000010,Horizon Apartments,Horizons Apt. - 5356,14,WU,INAPCP,2996030000,2011/06/30 00:00:00+00,2011/05/30 00:00:00+00,10,10,9,0,10,90,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Lee,71,1401,5,5001,N,Y,Lee,71,91131,Fort Myers,24125,Fort Myers city (part),C1,,2700,"Fort Myers-Cape Coral, FL MSA",15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",99999,,1,0,1219,966,S,,5356 Summerlin Rd,,Fort Myers,FL,33919,5606,,33919,99,0,33919560699,H,,,,1,,,A,,90% Overall probable correctness,26.577788,-81.883253,S,,R,U,** Street-Level Rooftop **,12071,1224125,12071001401,1.2071E+11,N, ,2021/04/04 22:18:23+00,-4,-4,881,FL047000010141,2393443220,2393326695,info@hacfm.org,2393443221,2393326695,marcia@hacfm.org
-81.650936,29.653331,13,FL057,Palatka Housing Authority,FL057000014,JAMES  A. LONG,J A LONG HOMES,4JAL33,SF,INAPCP,8324500000,1974/11/01 00:00:00+00,1975/01/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Putnam,107,950700,1,1126,N,Y,Putnam,107,92574,Palatka,53875,Palatka city,C1,,9999,,37260,"Palatka, FL Micropolitan Statistical Area",99999,,0,1,1203,2346,S,,2105 Olive St,,Palatka,FL,32177,2919,,32177,5,4,32177291905,S,,,,1,,,A,,90% Overall probable correctness,29.653331,-81.650936,S,,R,U,** Street-Level Rooftop **,12107,1253875,12107950700,1.2108E+11,N, ,2021/04/04 22:18:23+00,-4,-4,421,FL0570000144JAL331,3863290132,3863293672,aewoods@palatkaha.org,3863290132,3863290145,aewoods@palatkaha.org
-81.916492,26.670224,14,FL128,Lee County Housing Authority,FL128000001,PINE ECHO,BUILDING 37,37,RW,INAPCP,8696500000,1984/05/01 00:00:00+00,1984/04/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Lee,71,10302,1,1028,N,N,Lee,71,90403,Cape Coral,49350,North Fort Myers CDP (part),U1,,2700,"Fort Myers-Cape Coral, FL MSA",15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",99999,,1,0,1219,2130,S,,14227 Warner Cir,,N Fort Myers,FL,33903,3521,,33903,27,2,33903352127,S,,,,3,D,,A,,70% Overall probable correctness,26.670224,-81.916492,S,,R,U,** Street-Level Rooftop **,12071,1249350,12071010302,1.2071E+11,N, ,2021/04/04 22:18:23+00,-4,-4,142,FL128000001371,2393608038,2399977970,marcus@lchauthority.org,2399976688,2399977970,marcus@lchauthority.org
-80.348014,27.45844,15,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000003,SCATTERED SITES,Eldorado Terrace,E135,SD,INAPCP,9613500000,,1968/10/31 00:00:00+00,1,1,0,1,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380300,1,1030,N,N,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,1003 N 23rd St,,Fort Pierce,FL,34950,5745,,34947,3,5,34950574503,S,,,,1,,,A,,90% Overall probable correctness,27.45844,-80.348014,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380300,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000003E1351,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-80.357165,27.443454,16,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000003,SCATTERED SITES,Wildwood Terrace,A122,SD,INAPCP,2492500000,,1963/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380400,4,4028,N,Y,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,513 S 32nd St,,Fort Pierce,FL,34947,3548,,34947,99,5,34947354899,H,,,,1,,,A,,90% Overall probable correctness,27.443454,-80.357165,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380400,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000003A1221,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-86.574423,30.760174,17,FL046,Crestview Housing Authority,FL046000001,"Sunset, Carver, Wisphering, Oak",DUPLEX,SPR001,SD,INAPCP,6163500000,1983/01/01 00:00:00+00,1984/04/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Okaloosa,91,20500,4,4046,N,N,Okaloosa,91,90676,Crestview,15475,Crestview city,C1,,9999,,18880,"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",99999,,1,0,1201,612,S,,502 N Spring St Apt,,Crestview,FL,32536,3328,,32536,2,3,32536332802,S,,Apt,,0,,,,,100% Overall probable correctness,30.760174,-86.574423,9,S,4,U,**  Centroid Lat/Long   **,12091,1215475,12091020500,1.2091E+11,N, ,2021/04/04 22:18:23+00,-4,-4,273,FL046000001SPR001001,8506822413,8506894559,judy726@chafl.com,8506822413,8506894559,judy726@chafl.com
-81.916478,26.669998,18,FL128,Lee County Housing Authority,FL128000001,PINE ECHO,BUILDING 28,28,RW,INAPCP,8596500000,1984/05/01 00:00:00+00,1984/04/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Lee,71,10302,1,1028,N,N,Lee,71,90403,Cape Coral,49350,North Fort Myers CDP (part),U1,,2700,"Fort Myers-Cape Coral, FL MSA",15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",99999,,1,0,1219,2130,S,,14175 Warner Cir,,N Fort Myers,FL,33903,3507,,33903,75,5,33903350775,S,,,,3,D,,A,,70% Overall probable correctness,26.669998,-81.916478,S,,R,U,** Street-Level Rooftop **,12071,1249350,12071010302,1.2071E+11,N, ,2021/04/04 22:18:23+00,-4,-4,142,FL128000001281,2393608038,2399977970,marcus@lchauthority.org,2399976688,2399977970,marcus@lchauthority.org
-82.5815,27.479,19,FL023,HOUSING AUTHORITY OF THE CITY OF BRADENTON,FL023034203,G D ROGERS ADDN,,130,SD,INAPCP,1491500000,1953/02/28 00:00:00+00,1953/02/28 00:00:00+00,0,0,0,0,2,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Manatee,81,603,,,,,Manatee,81,90273,Bradenton,7950,Bradenton city (part),C1,,9999,,35840,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",99999,,1,0,1216,270,,,,,Bradenton,FL,34205,,,34205,,,,,,,S,,,,,S,Street not found,27.479,-82.5815,5,S,T,U,**  Centroid Lat/Long   **,12081,1207950,12081000603,,N, ,2021/04/04 22:18:23+00,-4,-4,248,FL02303420301304,9417485568,9417478063,ellism@bradentonhousing.org,9417485568,9417478063,ellism@bradentonhousing.org
-80.336261,27.463816,20,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000003,SCATTERED SITES,Lincoln Investments,J116,SD,INAPCP,4823500000,,1982/06/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380200,4,4002,N,Y,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,1214 Avenue O,,Fort Pierce,FL,34950,7655,,34950,99,8,34950765599,H,,,,1,,,A,,90% Overall probable correctness,27.463816,-80.336261,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380200,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000003J1161,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-80.334876,27.46487,21,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000003,SCATTERED SITES,Parland Square,J155,SD,INAPCP,3233500000,,1982/06/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380200,4,4001,N,Y,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,1704 N 12th St,,Fort Pierce,FL,34950,7676,,34950,99,5,34950767699,H,,,,1,,,A,,90% Overall probable correctness,27.46487,-80.334876,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380200,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000003J1551,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-82.857541,29.481514,22,FL049,North Central Florida Regional Housing Agency,FL049000001,Levy County,,B_0035,SD,INAPCP,2873500000,,1965/04/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Levy,75,970200,3,3073,N,N,Levy,75,90533,Chiefland,11925,Chiefland city,C1,,9999,,23540,"Gainesville, FL Metropolitan Statistical Area",99999,,1,0,1202,474,S,,311 NE 2nd St,,Chiefland,FL,32626,1233,,32626,11,0,32626123311,S,,,,3,,,A,,70% Overall probable correctness,29.481514,-82.857541,S,,R,R,** Street-Level Rooftop **,12075,1211925,12075970200,1.2076E+11,N, ,2021/04/04 22:18:23+00,-4,-4,154,FL049000001B_00351,3524865420,3524865423,housing@ncfrha.com,3524865420,3524865423,chrisholland2@ncfrha.com
-81.869418,27.204206,23,FL055,ARCADIA HOUSING AUTHORITY,FL055000002,THE PALMS,NA,69,SF,INAPCP,6443030000,2009/03/01 00:00:00+00,2009/05/30 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Desoto,27,10302,1,1054,N,N,Desoto,27,90065,Arcadia East,1750,Arcadia city (part),C1,,9999,,11580,"Arcadia, FL Micropolitan Statistical Area",99999,,0,1,1217,54,S,,1637 Pleasant Cir,,Arcadia,FL,34266,7699,,34266,37,8,34266769937,S,,,,1,,,A,,90% Overall probable correctness,27.204206,-81.869418,S,,R,U,** Street-Level Rooftop **,12027,1201750,12027010302,1.2027E+11,N, ,2021/04/04 22:18:23+00,-4,-4,130,FL055000002691,8634944343,8634945364,director@housingarcadia.com,8634944343,8634945364,director@housingarcadia.com
-80.839368,28.664927,24,FL020,HOUSING AUTHORITY OF BREVARD COUNTY,FL020000010,BC NORTH,2834/2836 WARREN ST,7A01,SD,INAPCP,3351500000,1967/03/31 00:00:00+00,1967/03/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Brevard,9,60101,3,3022,N,N,Brevard,9,93419,Titusville,45775,Mims CDP,U1,,4900,"Melbourne-Titusville-Palm Bay, FL MSA",37340,"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",99999,,1,0,1208,2010,S,,2834 Warren St,,Mims,FL,32754,4233,,32754,34,0,32754423334,S,,,,1,,,A,,90% Overall probable correctness,28.664927,-80.839368,S,,R,R,** Street-Level Rooftop **,12009,1245775,12009060101,1.20091E+11,N, ,2021/04/04 22:18:23+00,-4,-4,413,FL0200000107A011,3217751575,3217751549,mwilcox@habc.us,3217751578,3217751551,mbean@habc.us
-80.336936,27.464617,25,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000003,SCATTERED SITES,Parland Square,J133,SD,INAPCP,1033500000,,1982/06/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380200,4,4002,N,Y,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,1708 N 13th St,,Fort Pierce,FL,34950,2108,,34950,99,0,34950210899,H,,,,1,,,A,,90% Overall probable correctness,27.464617,-80.336936,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380200,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000003J1331,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-81.665864,29.641763,26,FL057,Palatka Housing Authority,FL057000016,Annie M Spell Senior Community,ANNIE SPELL,7EAS01,RW,INAPCP,6439030000,2012/03/26 00:00:00+00,2012/03/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Putnam,107,950700,4,4057,N,Y,Putnam,107,92574,Palatka,99999,Remainder of Palatka CCD,99,,9999,,37260,"Palatka, FL Micropolitan Statistical Area",99999,,0,1,1203,,S,,3310 Crill Ave,,Palatka,FL,32177,4182,,32177,99,7,32177418299,H,,,,1,,,A,,90% Overall probable correctness,29.641763,-81.665864,S,,R,U,** Street-Level Rooftop **,12107,1299999,12107950700,1.2108E+11,N, ,2021/04/04 22:18:23+00,-4,-4,421,FL0570000167EAS011,3863290132,3863293672,aewoods@palatkaha.org,3863290132,3863290145,aewoods@palatkaha.org
-82.435203,29.384215,27,FL049,North Central Florida Regional Housing Agency,FL049000001,Levy County,,B_0029,SF,INAPCP,4083500000,,1964/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Levy,75,970600,3,3020,N,N,Levy,75,93679,Williston-Bronson,77825,Williston city,C1,,9999,,23540,"Gainesville, FL Metropolitan Statistical Area",99999,,1,0,1202,3312,S,,351 SE 10th St,,Williston,FL,32696,2825,,32696,51,1,32696282551,S,,,,3,,,A,,70% Overall probable correctness,29.384215,-82.435203,S,,R,U,** Street-Level Rooftop **,12075,1277825,12075970600,1.2076E+11,N, ,2021/04/04 22:18:23+00,-4,-4,154,FL049000001B_00291,3524865420,3524865423,housing@ncfrha.com,3524865420,3524865423,chrisholland2@ncfrha.com
-81.679022,29.650078,28,FL057,Palatka Housing Authority,FL057000015,ROSA RAGSDALE,RAGSDALE HOMES,5BRG15,SD,INAPCP,5824500000,1982/02/01 00:00:00+00,1982/02/28 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Putnam,107,950600,3,3019,N,Y,Putnam,107,92574,Palatka,53875,Palatka city,C1,,9999,,37260,"Palatka, FL Micropolitan Statistical Area",99999,,0,1,1203,2346,S,,5219 Ragsdale Dr,,Palatka,FL,32177,2348,,32177,99,5,32177234899,H,,,,1,,,A,,90% Overall probable correctness,29.650078,-81.679022,S,,R,U,** Street-Level Rooftop **,12107,1253875,12107950600,1.2108E+11,N, ,2021/04/04 22:18:23+00,-4,-4,421,FL0570000155BRG151,3863290132,3863293672,aewoods@palatkaha.org,3863290132,3863290145,aewoods@palatkaha.org
-82.160177,29.176659,29,FL032,Ocala Housing Authority,FL032000001,DEER RUN,SHADY HOLLOW,B_0040,SF,INAPCP,9952500000,1984/10/12 00:00:00+00,1984/03/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Marion,83,1700,2,2029,N,N,Marion,83,92483,Ocala,50750,Ocala city,C1,,5790,"Ocala, FL MSA",36100,"Ocala, FL Metropolitan Statistical Area",99999,,1,0,1203,2214,S,,907 SW 19th Avenue Rd,,Ocala,FL,34471,2046,,34471,7,2,34471204607,S,,,,3,,,A,,70% Overall probable correctness,29.176659,-82.160177,S,,R,U,** Street-Level Rooftop **,12083,1250750,12083001700,1.2083E+11,N, ,2021/04/04 22:18:23+00,-4,-4,186,FL032000001B_00401,3523692636,3523692643,gdawson@ocalahousing.org,3526203374,3523692643,gdawson@ocalahousing.org
-80.34253,27.43759,30,FL041,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,FL041000001,PARK TERRACE,Lawnwood Terrace,C118,SD,INAPCP,603500000,,1963/08/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,St. Lucie,111,380400,2,2006,N,Y,St. Lucie,111,91157,Fort Pierce,24300,Fort Pierce city (part),C1,,2710,"Fort Pierce-Port St. Lucie, FL MSA",38940,"Port St. Lucie, FL Metropolitan Statistical Area",99999,,1,0,1218,996,S,,1716 S 17th Cir,,Fort Pierce,FL,34950,6708,,34950,99,0,34950670899,H,,,,1,,,A,,90% Overall probable correctness,27.43759,-80.34253,S,,R,U,** Street-Level Rooftop **,12111,1224300,12111380400,1.21114E+11,N, ,2021/04/04 22:18:23+00,-4,-4,824,FL041000001C1181,7724617281,7724663528,fpha@aol.com,7724296434,,ed.kiley@cfpha.org
-82.326444,29.669305,31,FL063,Gainesville Housing Authority,FL063000002,"Oak Park, Sunshine Park",SUNSHINE PARK,630402,RW,INAPCP,5774500000,1970/05/31 00:00:00+00,1970/05/31 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12,Alachua,1,301,1,1003,N,N,Alachua,1,91248,Gainesville,25175,Gainesville city (part),C1,,2900,"Gainesville, FL MSA",23540,"Gainesville, FL Metropolitan Statistical Area",99999,,1,0,1203,1038,Y,,1901 NW 2nd St Apt B1,,Gainesville,FL,32609,3653,,32609,21,0,32609365321,H,B1,Apt,,2,,,,,80% Overall probable correctness,29.669305,-82.326444,S,,R,U,** Street-Level Rooftop **,12001,1225175,12001000301,1.2001E+11,N, ,2021/04/04 22:18:23+00,-4,-4,568,FL06300000263040201,3528725502,3528728801,pamelad@gnvha.org,3528725502,3528725519,pamelad@gnvha.org
