OBJECTID,STUSAB,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,PCT_SHARE,SUMLEV,SHAPE_Length,SHAPE_Area
2828,TX,TX342,HOUSING AUTHORITY OF FERRIS,1,050,2.23963749164831,0.236144679984033
2829,AZ,AZ025,SOUTH TUCSON HOUSING AUTHORITY,0.99598396,160,0.0759516456466264,0.000250005843713134
2830,OK,OK018,HOUSING AUTHORITY OF THE CITY OF SNYDER,1,160,0.0944187725513042,0.000322948784511986
2831,MN,MN046,"HRA OF ST. PETER, MINNESOTA",1,160,0.34505907907018,0.00168420935060813
2832,MN,MN060,"HRA OF SLEEPY EYE, MINNESOTA",1,160,0.140891915335931,0.000589945356383515
2833,CO,CO095,GARFIELD COUNTY HOUSING AUTHORITY,0.98383373,050,5.50813158461981,0.802758644244705
2834,WY,WY002,HOUSING AUTHORITY OF THE CITY OF CHEYENNE,0.58040088,050,3.7638442421615,0.748433315112119
2835,CA,CA053,KINGS COUNTY HOUSING AUTH,0.99649125,050,2.87703080097745,0.36058774703419
2836,TX,TX329,HOUSING AUTHORITY OF THE CITY OF WINTERS,1,160,0.577764184890495,0.000729741406983598
2837,TX,TX327,HOUSING AUTHORITY OF THE CITY OF ABILENE,0.94598073,160,1.74501053589427,0.0277191239937237
2838,CO,CO888,"COLORADO BLUESKY ENTERPRISES, INC.",0.98648649,160,3.43015416143607,0.0220227128435934
2839,CO,CO002,HOUSING AUTHORITY OF THE CITY OF PUEBLO,0.96770024,160,3.43015416143607,0.0220227128435934
2840,CO,CO015,HOUSING AUTHORITY OF THE TOWN OF AGUILAR,1,160,0.0537592379165514,0.000103322656101446
2841,WY,WY010,HANNA HOUSING AUTHORITY,1,160,0.139409797641527,0.000573881005324752
2842,AL,AL112,HA OPP,1,050,2.37383716603074,0.255962038732026
2843,TX,TX291,HOUSING AUTHORITY OF GRAPEVINE,1,160,0.550546303463314,0.00887934374571565
2844,TX,TX298,HOUSING AUTHORITY  THE CITY OF MINERAL WELLS,0.89320385,160,0.670452617649619,0.00527843139882735
2845,CA,CA120,HOUSING AUTHORITY OF THE CITY OF BALDWIN PARK,0.99571735,050,8.16883901980884,1.03668535344961
2846,AL,AL154,HA ATMORE,0.87162161,160,0.635982312654709,0.00536972328982391
2847,OK,OK037,HOUSING AUTHORITY OF THE TOWN OF STERLING,1,050,2.37225472223419,0.276046705112715
2848,AR,AR083,HOUSING AUTHORITY OF THE CITY OF GOULD,1,160,0.0866763346542511,0.000389793795841311
2849,AR,AR214,ASHLEY COUNTY HOUSING AUTHORITY,1,050,2.39165883336348,0.235535158249298
2850,AR,AR152,LAKE VILLAGE HOUSING AUTHORITY,1,050,2.73506540533829,0.17312797938474
2851,AR,AR053,HOUSING AUTHORITY OF THE CITY OF MCGEHEE,1,160,0.501296699639486,0.00170499540344034
2852,TN,TN024,TULLAHOMA HOUSING AUTHORITY,0.91246682,160,0.938875304033468,0.00605261218448315
2853,CA,CA030,TULARE COUNTY HOUSING AUTHORITY,0.92770731,050,5.37062911418156,1.25611290511628
2854,WA,WA012,HA CITY OF KENNEWICK,0.98017842,050,3.25962312219867,0.531703880887279
2855,WA,WA026,HOUSING AUTHORITY CITY OF OTHELLO,1,160,0.235823442941067,0.00116444480308184
2856,WA,WA057,HA CITY OF WALLA WALLA,0.86196321,050,3.17684679415718,0.392365318538936
2857,WA,WA017,HA OF ASOTIN COUNTY,0.99712646,050,2.12787387124557,0.193360781805556
2858,WY,WY004,HOUSING AUTHORITY OF THE CITY OF CASPER,0.88102895,160,1.60268363424535,0.00748420884014259
2859,AZ,AZ037,DOUGLAS HOUSING AUTHORITY,1,160,0.524205303266507,0.00245113271000419
2860,AZ,AZ023,NOGALES HOUSING AUTHORITY,0.92700732,160,0.291858548282713,0.00511783874439099
2861,AL,AL128,HA SAMSON,0.90610331,050,1.83360951067766,0.141755787050942
2862,TX,TX126,HOUSING AUTHORITY OF CELESTE,1,050,2.0431423541326,0.220721344366447
2863,FL,FL054,HOUSING AUTHORITY OF THE CITY OF MULBERRY,1,160,0.706705267307331,0.00119262163703253
2864,IN,IN007,KOKOMO HOUSING AUTHORITY,0.99584717,160,0.636755367059221,0.00892223963017003
2865,TX,TX433,ARLINGTON HOUSING AUTHORITY,0.98014224,160,1.28531137022657,0.0249219763316911
2866,TN,TN054,CLEVELAND HOUSING AUTHORITY,0.95727849,160,0.963465178679119,0.00689579792153466
2867,TX,TX105,CRYSTAL CITY HOUSING AUTHORITY,0.99745548,050,2.29282202498027,0.311790335751946
2868,TX,TX016,DEL RIO HOUSING AUTHORITY,0.92000002,160,0.89274571203021,0.0052541149107902
2869,TN,TN125,FRANKLIN COUNTY HOUSING AUTHORITY,1,050,2.00126546916147,0.147525865533209
2870,TX,TX305,HOUSING AUTHORITY OF KERENS,1,160,0.167427585341268,0.000620311450244958
2871,TX,TX212,HOUSING AUTHORITY OF MABANK,1,160,0.832037547188816,0.00211462876439391
2872,TX,TX209,HOUSING AUTHORITY OF MALAKOFF,1,160,0.400741733636264,0.00071634567985086
2873,OR,OR016,HOUSING AUTHORITY OF YAMHILL COUNTY,0.99188191,050,2.72672013264141,0.213193447471816
2874,OR,OR028,NORTHWEST OREGON HOUSING AUTHORITY,0.5233463,050,1.94547069197524,0.206853240726651
2875,CO,CO051,GRAND JUNCTION HOUSING AUTHORITY,0.99803919,050,5.03132612674222,0.900078257670201
2876,WA,WA071,HOUSING AUTHORITY OF OKANOGAN COUNTY,0.99190283,050,7.2376480704871,1.67661956422271
2877,WA,WA042,HA CITY OF YAKIMA,0.82427746,160,0.889871092685049,0.0085535183409585
2878,WA,WA009,HOUSING AUTHORITY OF KITTITAS COUNTY,1,050,4.96073552976306,0.716375454167217
2879,WA,WA035,"HOUSING AUTHORITY OF SUNNYSIDE, WASHINGTON",1,160,0.462272891095861,0.00200760547248626
2880,WA,WA055,HA CITY OF SPOKANE,0.85890168,050,3.28461646582395,0.551837846733168
2881,FL,FL139,WINTER HAVEN HOUSING AUTHORITY,0.99800003,050,3.77846273912732,0.477510473572798
2882,AL,AL007,HOUSING AUTHORITY OF THE CITY OF DOTHAN,0.93468797,160,2.3804191728537,0.022073372613702
2883,AL,AL101,ABBEVILLE HOUSING AUTHORITY,1,160,0.326337159985456,0.00383241483470666
2884,TN,TN035,FRANKLIN HOUSING AUTHORITY,0.92592591,160,1.4192339123795,0.0107909542475178
2885,TX,TX036,HOUSING AUTHORITY OF BORGER,1,160,0.354383524859995,0.00226342424849864
2886,AL,AL050,HA AUBURN,0.83460951,050,2.05808349516728,0.1532143528849
2887,OH,OH077,CITY OF MARIETTA,0.97964376,050,2.65658477452244,0.173473618156912
2888,OH,OH035,MEIGS METROPOLITAN HOUSING AUTHORITY,0.99145299,050,2.12497670492719,0.11673701780747
2889,OH,OH044,ALLEN METROPOLITAN HOUSING AUTHORITY,0.88197249,160,1.07296554642488,0.00402987892352153
2890,OH,OH082,HANCOCK METROPOLITAN HOUSING AUTHORITY,0.80318379,050,1.61533126772734,0.147942348727428
2891,TX,TX266,SMITHVILLE HOUSING AUTHORITY,0.95161289,160,0.375017599290278,0.000896744932137848
2892,AL,AL143,HOUSING AUTHORITY OF THE TOWN OF SLOCOMB,1,160,0.193211811933656,0.00232622317952297
2893,AL,AL181,EVERGREEN HOUSING AUTHORITY,0.77254903,050,2.58993875384572,0.209498158934386
2894,AL,AL127,HA ANDALUSIA,1,160,0.417474873401739,0.00486031839435613
2895,AL,AL156,HOUSING AUTHORITY OF THE CITY OF BREWTON,1,160,0.51742393400553,0.0028030025356372
2896,TX,TX525,HOUSING AUTHORITY OF FRUITVALE,1,050,2.40148420776248,0.213772224712588
2897,TX,TX307,HOUSING AUTHORITY OF CADDO MILLS,1,160,0.342599595242421,0.0010451975878179
2898,TX,TX012,HOUSING AUTHORITY OF THE CITY OF BAYTOWN,0.995,050,3.95642545243339,0.428926925874995
2899,NE,NE011,GRESHAM HOUSING AUTHORITY,1,160,0.0384712397400723,7.4966887570257e-05
2900,NE,NE038,HENDERSON HOUSING AUTHORITY,1,160,0.0589611530986561,0.000155007254750855
2901,OR,OR002,HOUSING AUTHORITY OF PORTLAND,0.95372361,050,2.89133206902505,0.138928065863428
2902,CA,CA132,CITY OF OCEANSIDE COMMUNITY DEVELOPMENT COMM,0.99553853,160,0.763623872915073,0.010540830977471
2903,TX,TX167,HOUSING AUTHORITY OF STAMFORD,1,050,1.95263155212785,0.233499630080451
2904,TX,TX045,HOUSING AUTHORITY OF CANYON,1,160,0.500579371611493,0.00223968181318428
2905,TX,TX182,HOUSING AUTHORITY OF ROTAN,1,160,0.0998860560997831,0.000503566158942824
2906,TN,TN030,WAVERLY HOUSING AUTHORITY,1,160,0.404689366262053,0.00227221023281064
2907,TN,TN077,WOODBURY HOUSING AUTHORITY,1,160,0.324390659931663,0.000520344510548447
2908,TN,TN005,METROPOLITAN DEVELOPMENT & HOUSING AGENCY,0.99385905,160,2.3716717714033,0.139212263488789
2909,LA,LA001,HOUSING AUTHORITY OF NEW ORLEANS,0.99177289,160,1.90913332454936,0.0829085892151968
2910,AL,AL164,HA BAY MINETTE,1,160,0.958330670940348,0.00576826340489636
2911,TN,TN028,MANCHESTER HOUSING AUTHORITY,1,160,1.04271465019134,0.00469586704305837
2912,TN,TN092,GRUNDY HOUSING AUTHORITY,1,050,1.46734951075181,0.0927912503377837
2913,TN,TN037,SOUTH PITTSBURG HOUSING AUTHORITY,1,160,0.225493779509862,0.00171894850048984
2914,FL,FL071,LAKE WALES HOUSING AUTHORITY,1,050,3.77846273912732,0.477510473572798
2915,CA,CA063,SAN DIEGO HOUSING COMMISSION,0.94760549,160,4.22594640076288,0.0823564516680665
2916,CA,CA072,SANTA CRUZ COUNTY HSG AUTH,0.92998093,050,2.34731333410769,0.117206326871467
2917,CA,CA056,HOUSING AUTHORITY OF THE CITY OF SAN JOSE,0.96325964,050,3.69467153740299,0.341561844482979
2918,TX,TX455,HOUSING AUTHORITY OF ODESSA,0.87571919,160,1.60669950648054,0.0113632883447352
2919,AL,AL178,HOUSING AUTHORITY OF THE CITY OF DADEVILLE,1,160,0.381718557763395,0.00399597394336577
2920,CA,CA059,SANTA CLARA COUNTY HOUSING AUTHORITY,0.93958312,050,3.69467153740299,0.341561844482979
2921,CA,CA024,HOUSING AUTH. OF THE COUNTY OF SAN JOAQUIN,0.99543458,050,3.25142574829371,0.378646967331202
2922,CA,CA023,COUNTY OF MERCED HOUSING AUTHORITY,0.99205595,050,3.54225525818624,0.520049789801697
2923,TX,TX115,HOUSING AUTHORITY OF TOM BEAN,1,050,2.37520221227408,0.246435420949311
2924,TX,TX139,HOUSING AUTHORITY OF GUNTER,1,160,1.28008843466144,0.00443212933336904
2925,ND,ND024,CAVALIER COUNTY HOUSING AUTHORITY,1,050,3.05754352046451,0.478429688010462
2926,ND,ND013,RAMSEY COUNTY HOUSING AUTHORITY,1,050,3.51132340286618,0.408166436854906
2927,KS,KS132,WINFIELD HOUSING AUTHORITY,1,160,0.700169207592788,0.00356615270136779
2928,TX,TX086,HOUSING AUTHORITY OF WORTHAM,0.82352942,160,0.0920441824992917,0.000489301460122148
2929,TX,TX010,HOUSING AUTHORITY OF THE CITY OF WACO,0.81393218,160,2.56675355721457,0.0248554726354111
2930,TX,TX207,HOUSING AUTHORITY OF THE CITY OF CLARKSVILLE,0.90625,160,0.213409713978479,0.000769776066633214
2931,TX,TX095,HOUSING AUTHORITY OF ROCKWALL,0.83870965,160,1.04653537048891,0.00767971027867517
2932,TX,TX542,TEXOMA COUNCIL OF GOVERNMENTS,0.70791078,050,2.37520221227408,0.246435420949311
2933,TX,TX078,HOUSING AUTHORITY OF SHERMAN,1,160,1.6089180108544,0.0120130385128454
2934,TX,TX458,GRAYSON COUNTY HOUSING AUTHORITY,1,050,2.37520221227408,0.246435420949311
2935,AL,AL199,HOUSING AUTHORITY OF THE CITY OF VALLEY,1,160,1.17613189861421,0.00276281377511372
2936,AL,AL062,"HOUSING AUTHORITY OF THE CITY OF LANETT, AL",1,160,0.73214060794555,0.00162485193560294
2937,CA,CA026,HOUSING AUTHORITY OF THE COUNTY OF STANISLAUS,0.93567371,050,3.80687375018768,0.400020017048691
2938,CA,CA017,HOUSING AUTHORITY OF THE CITY OF RIVERBANK,1,160,0.234308459980831,0.00108967914257533
2939,IN,IN062,HOUSING AUTHORITY OF THE CITY OF DECATUR,0.88811189,160,0.511601780518252,0.00159935585205731
2940,OR,OR015,HOUSING AUTHORITY OF JACKSON COUNTY,0.99258161,050,3.90333532982936,0.793844713851776
2941,OR,OR031,JOSEPHINE HOUSING COMMUNITY DEVELOPMENT COUNCIL,0.96954316,050,3.44540647718165,0.464735166422248
2942,OR,OR017,KLAMATH HOUSING AUTHORITY,0.93544734,050,6.41178834328081,1.74553232791664
2943,OR,OR034,CENTRAL OREGON REGIONAL HOUSING AUTHORITY,0.86704731,050,6.05423048682379,0.886574362260109
2944,TX,TX076,HOUSING AUTHORITY OF COOPER,0.90476191,160,0.182863752139339,0.000365000707388385
2945,TX,TX289,HOUSING AUTHORITY OF CUMBY,1,160,0.10597819391271,0.000253936502575378
2946,TX,TX024,HOUSING AUTHORITY OF COMMERCE,1,050,2.0431423541326,0.220721344366447
2947,TX,TX287,HOUSING AUTHORITY OF COMO,1,160,0.091739149931148,0.000276820552613327
2948,TX,TX027,HOUSING AUTHORITY OF MCKINNEY,0.90566039,050,1.93160905739964,0.221898416520552
2949,TX,TX128,HOUSING AUTHORITY OF PLANO,0.61411762,050,1.93160905739964,0.221898416520552
2950,OR,OR011,HOUSING AUTHORITY OF THE CITY OF SALEM,0.92119384,050,4.82127733088165,0.351904569705673
2951,CA,CA060,CITY OF PITTSBURG HSG AUTH,0.98448813,160,0.583886313957314,0.00507804886840129
2952,CA,CA123,HOUSING AUTHORITY OF THE CITY OF POMONA,0.9967742,160,0.484397158653491,0.00580886362926953
2953,TX,TX486,HOUSING AUTHORITY OF  THE CITY OF NACOGDOCHES,0.86654311,160,0.863090066935177,0.00718615871627348
2954,TX,TX223,HOUSING AUTHORITY OF NEWTON,0.84126985,160,0.515283084763971,0.00133346407934829
2955,TX,TX187,HOUSING AUTHORITY OF PINELAND,1,050,2.03225569504954,0.14156241569997
2956,TX,TX383,HOUSING AUTHORITY OF SAN AUGUSTINE,1,160,0.138396192215014,0.00118305518922979
2957,MS,MS078,THE HOUSING AUTHORITY OF THE CITY OF WATER VALLEY,1,160,0.241105252483876,0.00177306728660043
2958,IN,IN085,FREMONT HOUSING AUTHORITY,1,160,0.143290716413635,0.000622310289515891
2959,IN,IN036,HOUSING AUTHORITY OF THE CITY OF KENDALLVILLE,1,160,0.418709338720667,0.00174823341877844
2960,AL,AL073,HOUSING AUTHORITY OF THE CITY OF OZARK,0.99708879,050,1.64627139587921,0.13826260658501
2961,OR,OR007,HOUSING AUTHORITY OF THE COUNTY OF UMATILLA,0.91139239,050,5.30712379140349,0.965044639800811
2962,OR,OR032,NORTHEAST OREGON HOUSING AUTHORITY,0.53482258,050,5.08605770239102,0.605797924707555
2963,AL,AL111,HOUSING AUTHORITY OF THE CITY OF FLORALA,1,160,0.277415747755399,0.00268260372443315
2964,WA,WA021,HA CITY OF PASCO AND FRANKLIN COUNTY,0.84990251,050,3.40539603831144,0.384317563264648
2965,OR,OR027,HOUSING AUTHORITY OF MALHEUR COUNTY,0.87215906,050,7.67594013530637,2.84806747988014
2966,WA,WA011,HA CITY OF RENTON,0.99484003,160,0.778431398969351,0.00723754963960614
2967,TX,TX237,HOUSING AUTHORITY OF TRINIDAD,0.85185188,160,0.441093549276778,0.00374367136128206
2968,TX,TX015,HOUSING AUTHORITY OF WAXAHACHIE,1,160,1.68085245812464,0.0124236366396208
2969,CO,CO007,HOUSING AUTHORITY OF THE TOWN OF HOLLY,1,050,2.65913472123669,0.436593355238564
2970,TX,TX244,HOUSING AUTHORITY OF MOUNT PLEASANT,1,160,0.488474329898121,0.00398251447830458
2971,TX,TX337,HOUSING AUTHORITY OF MOUNT VERNON,1,160,0.222329265804267,0.00108926810237995
2972,OH,OH040,JACKSON COUNTY METROPOLITAN HOUSING AUTHORITY,1,050,1.43100687076636,0.113559030695936
2973,OH,OH041,ATHENS METROPOLITAN HOUSING AUTHORITY,0.98738533,050,1.86141479980436,0.13757163296331
2974,TN,TN903,TENNESSEE HOUSING DEVELOPMENT AGENCY,,040,22.5800681305412,10.8894722531562
2975,TX,TX396,STARR COUNTY HOUSING AUTHORITY,1,050,2.58663718646292,0.288378579825276
2976,TN,TN029,GALLATIN HOUSING AUTHORITY,0.77205884,050,1.96888440919605,0.141458051977575
2977,TN,TN071,HARTSVILLE HOUSING AUTHORITY,1,160,0.997134118358113,0.0303518069215862
2978,CA,CA075,HOUSING AUTHORITY OF THE CITY OF SANTA PAULA,0.98734176,160,0.284902547071925,0.00119472460916829
2979,CA,CA076,HOUSING AUTHORITY OF THE CITY OF SANTA BARBARA,0.82377219,160,0.845458390700353,0.00497831052469236
2980,TX,TX282,HOUSING AUTHORITY OF KIRBYVILLE,1,160,0.205778845704767,0.000590147846698746
2981,TX,TX070,HOUSING AUTHORITY OF ENNIS,1,160,2.09642750796023,0.00730006306624242
2982,TX,TX104,HOUSING AUTHORITY OF WOLFE CITY,1,050,2.0431423541326,0.220721344366447
2983,TX,TX499,ARK-TEX COUNCIL OF GOVERNMENTS HOUSING AUTHORITY,0.42215088,050,4.00589956282242,0.231797048793674
2984,TX,TX014,HOUSING AUTHORITY OF TEXARKANA,0.93170732,160,0.768468356321133,0.00739628993350921
2985,TX,TX320,HOUSING AUTHORITY OF PECOS,1,160,0.538090435918875,0.00179453624327072
2986,CO,CO101,OTERO COUNTY HOUSING AUTHORITY,0.97435898,050,2.65208303132769,0.33687529339066
2987,CO,CO031,LA JUNTA HOUSING AUTHORITY,0.9245283,160,0.490836141373504,0.000802419671834864
2988,TX,TX092,HOUSING AUTHORITY OF LADONIA,1,160,0.493078217788163,0.000499342436423432
2989,TX,TX093,HOUSING AUTHORITY OF HONEY GROVE,1,160,0.44965384865359,0.000762178296594015
2990,TX,TX097,HOUSING AUTHORITY OF SAVOY,1,050,2.27576227179073,0.22611937295329
2991,TX,TX153,HOUSING AUTHORITY OF HALTOM CITY,1,160,0.344682905325728,0.00308623378809259
2992,TN,TN015,ATHENS HOUSING AUTHORITY,0.91324198,160,0.847366826014872,0.00482975438637747
2993,TX,TX145,HOUSING AUTHORITY OF TALCO,1,160,0.056895222090326,0.000192836920940838
2994,TX,TX127,HOUSING AUTHORITY OF TRENTON,1,160,1.09705444742378,0.00356593599104766
2995,TX,TX220,HOUSING AUTHORITY OF WINDOM,1,050,2.27576227179073,0.22611937295329
2996,TX,TX288,HOUSING AUTHORITY OF WINNSBORO,1,050,2.21604553582122,0.173455586838819
2997,TX,TX021,HOUSING AUTHORITY OF THE CITY OF BROWNWOOD,0.93460923,160,0.817797478855767,0.00365821937525353
2998,TX,TX408,HOUSING AUTHORITY OF THE CITY OF MONAHANS,1,160,1.15459198184364,0.00732188126501373
2999,CO,CO011,FORT MORGAN HOUSING AUTHORITY,1,160,0.52193630390279,0.00122768557906843
3000,AR,AR072,HOUSING AUTHORITY OF THE CITY OF PARKIN,1,050,1.69290358060322,0.159711707619924
3001,AR,AR060,HOUSING AUTHORITY OF THE CITY OF WEST HELENA,1,160,0.637130928580911,0.00338996288735319
3002,AR,AR054,HOUSING AUTHORITY OF THE CITY OF WILSON,1,160,0.0868050829441961,0.000276752251982739
3003,TX,TX293,HOUSING AUTHORITY OF RANKIN,1,050,2.20465636173928,0.304812418995814
3004,AL,AL005,PHENIX CITY HOUSING AUTHORITY,0.93531692,160,1.82045563256382,0.00814387256417829
3005,AL,AL116,YORK HOUSING AUTHORITY,1,050,3.19579777224554,0.227201958272475
3006,TN,TN072,SOUTH CARTHAGE HOUSING AUTHORITY,0.82857144,160,0.178849022848839,0.00070225793912368
3007,TX,TX004,HOUSING AUTHORITY OF FORT WORTH,0.93043619,160,7.94146514470632,0.0870458606692315
3008,AL,AL115,ENTERPRISE HOUSING AUTHORITY,0.98344374,160,0.807604157808416,0.00743106403329503
3009,TX,TX300,CARRIZO SPRINGS HOUSING AUTHORITY,0.89940828,160,0.158931164822847,0.000740675490932976
3010,CO,CO024,LAS ANIMAS HOUSING AUTHORITY,0.96551722,160,0.152503934935699,0.000442301214749589
3011,CO,CO045,ROCKY FORD HOUSING AUTHORITY,0.97560978,160,0.161085204698861,0.000445691367114235
3012,CO,CO005,TRINIDAD HOUSING AUTHORITY,0.98832685,160,0.756912059095031,0.00243759450867675
3013,CO,CO003,HOUSING AUTHORITY OF THE CITY OF WALSENBURG,1,160,0.259677202693459,0.000750434283571746
3014,TX,TX436,CITY OF MESQUITE HOUSING OFFICE,0.94534713,050,1.90888620170602,0.226461431247406
3015,NM,NM071,HOUSING AUTHORITY OF THE VILLAGE OF CUBA,1,160,0.278456476686374,0.000873525519101345
3016,IL,IL007,ALEXANDER COUNTY HOUSING AUTHORITY,1,050,1.81160685471004,0.0663987517554353
3017,TX,TX323,FALLS CITY HOUSING AUTHORITY,1,160,0.076317277525974,0.000218897500866906
3018,TX,TX193,FLORESVILLE HOUSING AUTHORITY,0.88983053,050,1.92044050531923,0.194180402538086
3019,AR,AR252,PULASKI COUNTY HOUSING AGENCY,0.96716416,050,2.81725941536802,0.205975509826802
3020,TN,TN026,ETOWAH HOUSING AUTHORITY,1,050,1.72829898146485,0.111095031677437
3021,TN,TN014,FAYETTEVILLE HOUSING AUTHORITY,0.92753625,160,0.614868415798632,0.00283637677165781
3022,AR,AR131,JONESBORO URBAN RENEWAL HA,0.94791669,160,1.07955525338526,0.0211836586972529
3023,AR,AR092,HOUSING AUTHORITY OF THE CITY OF CARAWAY,1,160,0.269463978035726,0.00059916835077247
3024,AR,AR078,HOUSING AUTHORITY OF THE CITY OF DELL,1,050,2.9661701953084,0.237437295274531
3025,AR,AR047,HOUSING AUTHORITY OF THE CITY OF HOXIE,1,160,0.253620385884192,0.00168612924270875
3026,KY,KY090,HOUSING AUTHORITY OF BEREA,1,160,1.05848882068436,0.00441950911515118
3027,KY,KY014,HOUSING AUTHORITY OF DANVILLE,1,050,1.26596291862447,0.048289638208028
3028,KY,KY138,DANVILLE COMMUNITY DEVELOPMENT AGENCY,0.80743241,160,0.610327423970025,0.00420576478335491
3029,KY,KY052,HOUSING AUTHORITY OF LANCASTER,1,160,0.222359966449993,0.000961485196667908
3030,CA,CA093,HOUSING AUTHORITY OF THE CITY OF SANTA ANA,0.9708029,160,0.655440780117379,0.0068855146980913
3031,CA,CA094,ORANGE COUNTY HOUSING AUTHORITY,0.99319017,050,2.17897521178634,0.201369473934722
3032,TX,TX493,TERRELL HOUSING AUTHORITY,0.99750626,160,0.603390485615352,0.00510709792881296
3033,TX,TX054,NEW BOSTON PROPERTY MANAGEMENT,1,050,4.00589956282242,0.231797048793674
3034,TX,TX122,HOUSING AUTHORITY OF OMAHA,1,160,0.179206328253703,0.000365180566499002
3035,TX,TX069,HOUSING AUTHORITY OF DELEON,1,160,0.111780661690915,0.000552204856417193
3036,TX,TX047,HOUSING AUTHORITY OF DUBLIN,1,160,0.212979155206413,0.000887395396625525
3037,TX,TX048,HOUSING AUTHORITY OF PARIS,0.99621212,050,2.6294218587865,0.234925933124271
3038,AR,AR264,EARLE HOUSING AUTHORITY,1,050,2.48370079799431,0.163145208597357
3039,MS,MS082,THE HOUSING AUTHORITY OF THE CITY OF WINONA,1,160,0.570340888942119,0.00340402125818218
3040,AL,AL061,HA OPELIKA,0.96016771,050,2.05808349516728,0.1532143528849
3041,MS,MS047,THE HOUSING AUTHORITY OF THE CITY OF STARKVILLE,0.99590164,160,0.391927164129638,0.0064354241420237
3042,TX,TX192,HOUSING AUTHORITY OF GORMAN,1,050,1.98465703957436,0.231162180120921
3043,TX,TX090,HOUSING AUTHORITY OF HICO,1,160,0.187740551768463,0.000443649556464888
3044,AR,AR057,HOUSING AUTHORITY OF THE CITY OF IMBODEN,1,160,0.117512653923026,0.000232402740829872
3045,AR,AR088,HOUSING AUTHORITY OF THE CITY OF LAKE CITY,1,160,0.250142798877417,0.000789762688158967
3046,AL,AL104,COTTONWOOD HOUSING AUTHORITY,1,160,0.18648774691859,0.00141892508541862
3047,AL,AL179,HOUSING AUTHORITY OF THE CITY OF DALEVILLE,1,160,0.623236909127991,0.00345560140178777
3048,AL,AL107,HA ELBA,0.88596493,160,0.466138113207953,0.00378721246622113
3049,TX,TX495,CLEBURNE HOUSING AGENCY,0.99134201,160,1.58353515791473,0.0101469643956276
3050,KY,KY147,HOUSING AUTHORITY OF MCKEE,1,160,0.146193500408266,0.000616376262587672
3051,KY,KY097,HOUSING AUTHORITY OF MOUNT VERNON,1,160,0.384496688328221,0.000826513431660565
3052,KY,KY132,CITY OF RICHMOND SECTION 8 HOUSING PROGRAM,0.9986468,050,2.09412622819867,0.117317409413522
3053,KY,KY016,HOUSING AUTHORITY OF RICHMOND,1,050,2.09412622819867,0.117317409413522
3054,TX,TX033,HOUSING AUTHORITY OF CORSICANA,1,160,1.2179671775304,0.00541361249299171
3055,TX,TX242,EDGEWOOD HOUSING,1,050,2.40148420776248,0.213772224712588
3056,TX,TX370,HOUSING AUTHORITY OF POINT,1,160,0.132050991514321,0.000696320609790206
3057,TX,TX459,LONGVIEW HOUSING AUTHORITY,0.89344263,160,0.933413360757593,0.0139793526745165
3058,TX,TX101,HOUSING AUTHORITY OF AVINGER,1,160,0.101848539836551,0.00048777347905796
3059,CA,CA021,HOUSING AUTHORITY OF THE COUNTY OF SANTA BARBARA,0.99452955,050,6.90744109657153,0.700818236620857
3060,CA,CA069,HOUSING AUTHORITY OF THE CITY OF MADERA,0.97113591,050,4.86285418235961,0.566170371582255
3061,AR,AR043,HOUSING AUTHORITY OF THE CITY OF DUMAS,1,160,0.253119479346993,0.000819734602307504
3062,TX,TX043,HOUSING AUTHORITY OF RANGER,1,160,0.232546961142925,0.00177068081826627
3063,TX,TX170,HOUSING AUTHORITY OF RISING STAR,1,160,0.0831230949989042,0.000426872447549534
3064,TX,TX290,HOUSING AUTHORITY OF STRAWN,1,050,2.01339116136562,0.245600405236461
3065,AR,AR039,WYNNE HOUSING AUTHORITY,0.91634983,160,0.423864162881597,0.00227429548257501
3066,MS,MS072,THE HOUSING AUTHORITY OF THE CITY OF CORINTH,1,160,0.465608643816474,0.0077399523851269
3067,MI,MI061,SAINT LOUIS HOUSING COMMISSION,0.99543381,050,1.65085855845866,0.164222611388352
3068,TX,TX214,HOUSING AUTHORITY OF GRANBURY,1,160,1.00451768797083,0.0034335914044763
3069,TX,TX347,HOUSING AUTHORITY OF GRANDVIEW,1,160,0.0943183694600907,0.000448925929004345
3070,CO,CO044,HOUSING AUTHORITY OF THE CITY OF BRUSH,1,160,0.260920964135336,0.000678879409165267
3071,CO,CO017,HOUSING AUTHORITY OF THE TOWN OF HAXTUN,1,160,0.0738098346049707,0.000147488185153939
3072,CO,CO023,HOLYOKE HOUSING AUTHORITY,1,160,0.215100460516186,0.000654715860604416
3073,CO,CO021,JULESBURG HOUSING AUTHORITY,1,160,0.201344917568505,0.000410416949037041
3074,TX,TX550,BOWIE COUNTY HOUSING AUTHORITY,1,050,4.00589956282242,0.231797048793674
3075,TX,TX531,ATLANTA PROPERTY MANAGEMENT,1,160,0.411964228897278,0.00316441555136683
3076,IA,IA108,MASON CITY HOUSING AUTHORITY,0.99794239,160,0.530270951400601,0.00804818230108558
3077,IA,IA127,NORTH IOWA REGIONAL HOUSING AUTHORITY,0.20803782,050,1.64206532211588,0.164660182638124
3078,IA,IA107,FORT DODGE MUNICIPAL HOUSING AGENCY,0.72695655,050,1.89357380820677,0.20356579916854
